,,,9.799999134E-6,40.79999775E-3,
,,,9.999999747E-6,40.79999775E-3,
,,,10.1999995E-6,44.79999840E-3,
,,,10.3999992E-6,42.39999875E-3,
,,,10.5999998E-6,43.19999740E-3,
,,,10.7999995E-6,43.19999740E-3,
,,,10.9999992E-6,43.99999976E-3,
,,,11.1999998E-6,43.19999740E-3,
,,,11.3999995E-6,44.79999840E-3,
,,,11.5999992E-6,42.39999875E-3,
,,,11.7999989E-6,41.60000011E-3,
,,,11.9999995E-6,40.79999775E-3,
,,,12.1999992E-6,43.99999976E-3,
,,,12.3999989E-6,43.19999740E-3,
,,,12.5999995E-6,40.79999775E-3,
,,,12.7999992E-6,43.19999740E-3,
,,,12.9999989E-6,41.60000011E-3,
,,,13.1999996E-6,39.99999911E-3,
,,,13.3999993E-6,40.79999775E-3,
,,,13.5999990E-6,38.39999810E-3,
,,,13.7999996E-6,39.99999911E-3,
,,,13.9999993E-6,38.39999810E-3,
,,,14.1999990E-6,38.39999810E-3,
,,,14.3999996E-6,35.99999845E-3,
,,,14.5999993E-6,35.99999845E-3,
,,,14.7999990E-6,36.80000082E-3,
,,,14.9999996E-6,35.99999845E-3,
,,,15.1999993E-6,36.80000082E-3,
,,,15.3999990E-6,33.59999880E-3,
,,,15.5999987E-6,33.59999880E-3,
,,,15.7999984E-6,31.99999779E-3,
,,,16.0000000E-6,31.99999779E-3,
,,,16.1999997E-6,31.99999779E-3,
,,,16.3999994E-6,29.60000001E-3,
,,,16.5999991E-6,30.39999865E-3,
,,,16.7999988E-6,26.39999986E-3,
,,,16.9999985E-6,27.99999900E-3,
,,,17.1999982E-6,26.39999986E-3,
,,,17.3999997E-6,25.59999935E-3,
,,,17.5999994E-6,24.00000021E-3,
,,,17.7999991E-6,24.00000021E-3,
,,,17.9999988E-6,24.00000021E-3,
,,,18.1999985E-6,22.39999920E-3,
,,,18.3999982E-6,19.9999996E-3,
,,,18.5999997E-6,16.7999994E-3,
,,,18.7999995E-6,19.9999996E-3,
,,,18.9999992E-6,16.7999994E-3,
,,,19.1999989E-6,17.5999999E-3,
,,,19.3999986E-6,14.3999998E-3,
,,,19.5999983E-6,14.3999998E-3,
,,,19.7999980E-6,14.3999998E-3,
,,,19.9999995E-6,12.0000001E-3,
,,,20.19999920E-6,12.7999997E-3,
,,,20.39999890E-6,9.599999525E-3,
,,,20.59999861E-6,7.19999988E-3,
,,,20.79999831E-6,6.39999984E-3,
,,,20.99999801E-6,7.19999988E-3,
,,,21.19999954E-6,7.999999449E-3,
,,,21.39999924E-6,3.19999992E-3,
,,,21.59999895E-6,2.3999999E-3,
,,,21.79999865E-6,1.6000000E-3,
,,,21.99999835E-6,-799.999979790E-6,
,,,22.19999806E-6,0.0,
,,,22.39999958E-6,-2.3999999E-3,
,,,22.59999928E-6,-4.79999976E-3,
,,,22.79999899E-6,-3.99999972E-3,
,,,22.99999869E-6,-3.99999972E-3,
,,,23.19999840E-6,-6.39999984E-3,
,,,23.39999810E-6,-7.999999449E-3,
,,,23.59999780E-6,-7.19999988E-3,
,,,23.79999933E-6,-7.999999449E-3,
,,,23.99999903E-6,-7.999999449E-3,
,,,24.19999873E-6,-10.4000000E-3,
,,,24.39999844E-6,-13.5999992E-3,
,,,24.59999814E-6,-14.3999998E-3,
,,,24.79999785E-6,-14.3999998E-3,
,,,24.99999937E-6,-16.7999994E-3,
,,,25.19999907E-6,-15.1999993E-3,
,,,25.39999878E-6,-18.4000004E-3,
,,,25.59999848E-6,-20.80000006E-3,
,,,25.79999818E-6,-19.1999990E-3,
,,,25.99999789E-6,-19.9999996E-3,
,,,26.19999941E-6,-21.59999870E-3,
,,,26.39999911E-6,-22.39999920E-3,
,,,26.59999882E-6,-24.00000021E-3,
,,,26.79999852E-6,-25.59999935E-3,
,,,26.99999823E-6,-23.19999970E-3,
,,,27.19999793E-6,-25.59999935E-3,
,,,27.39999763E-6,-25.59999935E-3,
,,,27.59999916E-6,-26.39999986E-3,
,,,27.79999886E-6,-28.79999951E-3,
,,,27.99999857E-6,-29.60000001E-3,
,,,28.19999827E-6,-28.79999951E-3,
,,,28.39999797E-6,-30.39999865E-3,
,,,28.59999768E-6,-31.19999915E-3,
,,,28.79999920E-6,-31.99999779E-3,
,,,28.99999890E-6,-31.99999779E-3,
,,,29.19999861E-6,-33.59999880E-3,
,,,29.39999831E-6,-32.80000016E-3,
,,,29.59999802E-6,-31.99999779E-3,
,,,29.79999772E-6,-33.59999880E-3,
,,,29.99999742E-6,-35.19999981E-3,
,,,30.19999895E-6,-35.19999981E-3,
,,,30.39999865E-6,-37.59999946E-3,
,,,30.59999653E-6,-35.99999845E-3,
,,,30.79999806E-6,-37.59999946E-3,
,,,30.99999958E-6,-35.99999845E-3,
,,,31.19999747E-6,-39.20000046E-3,
,,,31.39999899E-6,-37.59999946E-3,
,,,31.59999687E-6,-38.39999810E-3,
,,,31.79999840E-6,-39.20000046E-3,
,,,31.99999992E-6,-39.20000046E-3,
,,,32.19999780E-6,-39.20000046E-3,
,,,32.39999933E-6,-38.39999810E-3,
,,,32.59999721E-6,-39.20000046E-3,
,,,32.79999873E-6,-38.39999810E-3,
,,,32.99999662E-6,-37.59999946E-3,
,,,33.19999814E-6,-37.59999946E-3,
,,,33.39999967E-6,-37.59999946E-3,
,,,33.59999755E-6,-38.39999810E-3,
,,,33.79999907E-6,-36.80000082E-3,
,,,33.99999696E-6,-37.59999946E-3,
,,,34.19999848E-6,-37.59999946E-3,
,,,34.39999637E-6,-37.59999946E-3,
,,,34.59999789E-6,-36.80000082E-3,
,,,34.79999941E-6,-35.99999845E-3,
,,,34.99999730E-6,-35.19999981E-3,
,,,35.19999882E-6,-36.80000082E-3,
,,,35.39999670E-6,-35.99999845E-3,
,,,35.59999823E-6,-32.80000016E-3,
,,,35.79999611E-6,-35.19999981E-3,
,,,35.99999764E-6,-31.99999779E-3,
,,,36.19999916E-6,-35.19999981E-3,
,,,36.39999704E-6,-31.99999779E-3,
,,,36.59999857E-6,-32.80000016E-3,
,,,36.79999645E-6,-33.59999880E-3,
,,,36.99999797E-6,-31.99999779E-3,
,,,37.19999950E-6,-31.19999915E-3,
,,,37.39999738E-6,-30.39999865E-3,
,,,37.59999890E-6,-31.19999915E-3,
,,,37.79999679E-6,-26.39999986E-3,
,,,37.99999831E-6,-30.39999865E-3,
,,,38.19999620E-6,-27.19999850E-3,
,,,38.39999772E-6,-27.99999900E-3,
,,,38.59999924E-6,-25.59999935E-3,
,,,38.79999713E-6,-25.59999935E-3,
,,,38.99999865E-6,-25.59999935E-3,
,,,39.19999654E-6,-22.39999920E-3,
,,,39.39999806E-6,-24.79999885E-3,
,,,39.59999594E-6,-21.59999870E-3,
,,,39.79999747E-6,-19.9999996E-3,
,,,39.99999899E-6,-19.1999990E-3,
,,,40.19999687E-6,-18.4000004E-3,
,,,40.39999840E-6,-16.7999994E-3,
,,,40.59999628E-6,-16.7999994E-3,
,,,40.79999781E-6,-13.5999992E-3,
,,,40.99999933E-6,-13.5999992E-3,
,,,41.19999721E-6,-15.9999989E-3,
,,,41.39999874E-6,-12.7999997E-3,
,,,41.59999662E-6,-12.0000001E-3,
,,,41.79999814E-6,-11.1999996E-3,
,,,41.99999603E-6,-7.999999449E-3,
,,,42.19999755E-6,-7.19999988E-3,
,,,42.39999907E-6,-7.19999988E-3,
,,,42.59999696E-6,-7.999999449E-3,
,,,42.79999848E-6,-5.59999980E-3,
,,,42.99999637E-6,-6.39999984E-3,
,,,43.19999789E-6,-3.99999972E-3,
,,,43.39999577E-6,-799.999979790E-6,
,,,43.59999730E-6,-799.999979790E-6,
,,,43.79999882E-6,-799.999979790E-6,
,,,43.99999671E-6,799.999979790E-6,
,,,44.19999823E-6,2.3999999E-3,
,,,44.39999611E-6,2.3999999E-3,
,,,44.59999764E-6,3.99999972E-3,
,,,44.79999916E-6,3.99999972E-3,
,,,44.99999704E-6,5.59999980E-3,
,,,45.19999857E-6,6.39999984E-3,
,,,45.39999645E-6,7.19999988E-3,
,,,45.59999797E-6,7.999999449E-3,
,,,45.79999586E-6,7.19999988E-3,
,,,45.99999738E-6,12.0000001E-3,
,,,46.19999891E-6,13.5999992E-3,
,,,46.39999679E-6,12.0000001E-3,
,,,46.59999831E-6,10.4000000E-3,
,,,46.79999620E-6,15.9999989E-3,
,,,46.99999772E-6,15.1999993E-3,
,,,47.19999561E-6,16.7999994E-3,
,,,47.39999713E-6,17.5999999E-3,
,,,47.59999865E-6,18.4000004E-3,
,,,47.79999654E-6,18.4000004E-3,
,,,47.99999806E-6,19.9999996E-3,
,,,48.19999594E-6,20.80000006E-3,
,,,48.39999747E-6,21.59999870E-3,
,,,48.59999899E-6,23.19999970E-3,
,,,48.79999688E-6,21.59999870E-3,
,,,48.99999840E-6,24.00000021E-3,
,,,49.19999628E-6,24.79999885E-3,
,,,49.39999781E-6,26.39999986E-3,
,,,49.59999569E-6,25.59999935E-3,
,,,49.79999721E-6,25.59999935E-3,
,,,49.99999874E-6,27.99999900E-3,
,,,50.19999662E-6,27.99999900E-3,
,,,50.39999814E-6,28.79999951E-3,
,,,50.59999603E-6,29.60000001E-3,
,,,50.79999755E-6,31.19999915E-3,
,,,50.99999544E-6,30.39999865E-3,
,,,51.19999696E-6,31.99999779E-3,
,,,51.39999848E-6,31.19999915E-3,
,,,51.59999637E-6,31.19999915E-3,
,,,51.79999789E-6,32.80000016E-3,
,,,51.99999578E-6,32.80000016E-3,
,,,52.19999730E-6,36.80000082E-3,
,,,52.39999518E-6,35.19999981E-3,
,,,52.59999671E-6,35.19999981E-3,
,,,52.79999823E-6,32.80000016E-3,
,,,52.99999611E-6,35.19999981E-3,
,,,53.19999764E-6,35.19999981E-3,
,,,53.39999552E-6,34.39999744E-3,
,,,53.59999705E-6,35.19999981E-3,
,,,53.79999857E-6,35.99999845E-3,
,,,53.99999645E-6,35.99999845E-3,
,,,54.19999798E-6,35.19999981E-3,
,,,54.39999586E-6,35.19999981E-3,
,,,54.599997384E-6,35.99999845E-3,
,,,54.799995269E-6,37.59999946E-3,
,,,54.999996792E-6,35.99999845E-3,
,,,55.199998314E-6,34.39999744E-3,
,,,55.399996199E-6,36.80000082E-3,
,,,55.599997722E-6,34.39999744E-3,
,,,55.799995607E-6,34.39999744E-3,
,,,55.999997130E-6,35.19999981E-3,
,,,56.199995015E-6,35.19999981E-3,
,,,56.399996538E-6,34.39999744E-3,
,,,56.599998061E-6,33.59999880E-3,
,,,56.799995946E-6,32.80000016E-3,
,,,56.999997469E-6,32.80000016E-3,
,,,57.199995354E-6,34.39999744E-3,
,,,57.399996876E-6,33.59999880E-3,
,,,57.599998399E-6,32.80000016E-3,
,,,57.799996284E-6,32.80000016E-3,
,,,57.999997807E-6,33.59999880E-3,
,,,58.199995692E-6,29.60000001E-3,
,,,58.399997215E-6,31.99999779E-3,
,,,58.599995100E-6,29.60000001E-3,
,,,58.799996623E-6,29.60000001E-3,
,,,58.999998146E-6,29.60000001E-3,
,,,59.199996031E-6,27.19999850E-3,
,,,59.399997554E-6,26.39999986E-3,
,,,59.599995438E-6,27.19999850E-3,
,,,59.799996961E-6,30.39999865E-3,
,,,59.999994846E-6,24.00000021E-3,
,,,60.199996369E-6,25.59999935E-3,
,,,60.399997892E-6,24.79999885E-3,
,,,60.599995777E-6,23.19999970E-3,
,,,60.799997300E-6,24.00000021E-3,
,,,60.999995185E-6,23.19999970E-3,
,,,61.199993070E-6,22.39999920E-3,
,,,61.399994593E-6,19.9999996E-3,
,,,61.599996116E-6,20.80000006E-3,
,,,61.799997638E-6,18.4000004E-3,
,,,61.999999161E-6,19.9999996E-3,
,,,62.199993408E-6,16.7999994E-3,
,,,62.399994931E-6,15.9999989E-3,
,,,62.599996454E-6,15.9999989E-3,
,,,62.799997977E-6,14.3999998E-3,
,,,62.999999500E-6,12.0000001E-3,
,,,63.199993747E-6,10.4000000E-3,
,,,63.399995270E-6,12.0000001E-3,
,,,63.599996793E-6,10.4000000E-3,
,,,63.799998316E-6,10.4000000E-3,
,,,63.999999838E-6,7.19999988E-3,
,,,64.199994085E-6,7.999999449E-3,
,,,64.399995608E-6,4.79999976E-3,
,,,64.599997131E-6,5.59999980E-3,
,,,64.799998654E-6,5.59999980E-3,
,,,64.999992901E-6,3.99999972E-3,
,,,65.199994424E-6,4.79999976E-3,
,,,65.399995947E-6,1.6000000E-3,
,,,65.599997470E-6,0.0,
,,,65.799998993E-6,0.0,
,,,65.999993240E-6,0.0,
,,,66.199994762E-6,-1.6000000E-3,
,,,66.399996285E-6,-2.3999999E-3,
,,,66.599997808E-6,-2.3999999E-3,
,,,66.799999331E-6,-4.79999976E-3,
,,,66.999993578E-6,-3.19999992E-3,
,,,67.199995101E-6,-7.999999449E-3,
,,,67.399996624E-6,-7.19999988E-3,
,,,67.599998147E-6,-9.599999525E-3,
,,,67.799992394E-6,-8.799999952E-3,
,,,67.999993917E-6,-8.799999952E-3,
,,,68.199995439E-6,-11.1999996E-3,
,,,68.399996962E-6,-12.0000001E-3,
,,,68.599998485E-6,-14.3999998E-3,
,,,68.799992732E-6,-11.1999996E-3,
,,,68.999994255E-6,-14.3999998E-3,
,,,69.199995778E-6,-15.9999989E-3,
,,,69.399997301E-6,-15.9999989E-3,
,,,69.599998824E-6,-15.9999989E-3,
,,,69.799993071E-6,-18.4000004E-3,
,,,69.999994594E-6,-18.4000004E-3,
,,,70.199996117E-6,-20.80000006E-3,
,,,70.399997639E-6,-21.59999870E-3,
,,,70.599999162E-6,-20.80000006E-3,
,,,70.799993409E-6,-20.80000006E-3,
,,,70.999994932E-6,-22.39999920E-3,
,,,71.199996455E-6,-24.00000021E-3,
,,,71.399997978E-6,-24.00000021E-3,
,,,71.599992225E-6,-26.39999986E-3,
,,,71.799993748E-6,-24.79999885E-3,
,,,71.999995271E-6,-25.59999935E-3,
,,,72.199996794E-6,-26.39999986E-3,
,,,72.399998317E-6,-26.39999986E-3,
,,,72.599992563E-6,-25.59999935E-3,
,,,72.799994086E-6,-25.59999935E-3,
,,,72.999995609E-6,-28.79999951E-3,
,,,73.199997132E-6,-31.19999915E-3,
,,,73.399998655E-6,-31.19999915E-3,
,,,73.599992902E-6,-29.60000001E-3,
,,,73.799994425E-6,-29.60000001E-3,
,,,73.999995948E-6,-29.60000001E-3,
,,,74.199997471E-6,-30.39999865E-3,
,,,74.399998994E-6,-32.80000016E-3,
,,,74.599993241E-6,-31.99999779E-3,
,,,74.799994763E-6,-31.99999779E-3,
,,,74.999996286E-6,-30.39999865E-3,
,,,75.199997809E-6,-31.99999779E-3,
,,,75.399992056E-6,-31.99999779E-3,
,,,75.599993579E-6,-31.99999779E-3,
,,,75.799995102E-6,-33.59999880E-3,
,,,75.999996625E-6,-31.99999779E-3,
,,,76.199998148E-6,-34.39999744E-3,
,,,76.399992395E-6,-33.59999880E-3,
,,,76.599993918E-6,-34.39999744E-3,
,,,76.799995441E-6,-34.39999744E-3,
,,,76.999996963E-6,-32.80000016E-3,
,,,77.199998486E-6,-35.19999981E-3,
,,,77.399992733E-6,-34.39999744E-3,
,,,77.599994256E-6,-33.59999880E-3,
,,,77.799995779E-6,-33.59999880E-3,
,,,77.999997302E-6,-32.80000016E-3,
,,,78.199998825E-6,-31.19999915E-3,
,,,78.399993072E-6,-31.99999779E-3,
,,,78.599994595E-6,-29.60000001E-3,
,,,78.799996118E-6,-31.19999915E-3,
,,,78.999997640E-6,-31.99999779E-3,
,,,79.199991887E-6,-31.19999915E-3,
,,,79.399993410E-6,-31.19999915E-3,
,,,79.599994933E-6,-29.60000001E-3,
,,,79.799996456E-6,-31.19999915E-3,
,,,79.999997979E-6,-29.60000001E-3,
,,,80.199992226E-6,-29.60000001E-3,
,,,80.399993749E-6,-29.60000001E-3,
,,,80.599995272E-6,-28.79999951E-3,
,,,80.799996795E-6,-28.79999951E-3,
,,,80.999998318E-6,-27.99999900E-3,
,,,81.199992565E-6,-26.39999986E-3,
,,,81.399994087E-6,-27.19999850E-3,
,,,81.599995610E-6,-26.39999986E-3,
,,,81.799997133E-6,-24.00000021E-3,
,,,81.999998656E-6,-24.00000021E-3,
,,,82.199992903E-6,-24.00000021E-3,
,,,82.399994426E-6,-24.00000021E-3,
,,,82.599995949E-6,-21.59999870E-3,
,,,82.799997472E-6,-21.59999870E-3,
,,,82.999991719E-6,-22.39999920E-3,
,,,83.199993242E-6,-19.9999996E-3,
,,,83.399994764E-6,-20.80000006E-3,
,,,83.599996287E-6,-19.1999990E-3,
,,,83.799997810E-6,-18.4000004E-3,
,,,83.999992057E-6,-17.5999999E-3,
,,,84.199993580E-6,-15.9999989E-3,
,,,84.399995103E-6,-14.3999998E-3,
,,,84.599996626E-6,-15.9999989E-3,
,,,84.799998149E-6,-12.7999997E-3,
,,,84.999992396E-6,-12.7999997E-3,
,,,85.199993919E-6,-10.4000000E-3,
,,,85.399995442E-6,-11.1999996E-3,
,,,85.599996964E-6,-10.4000000E-3,
,,,85.799998487E-6,-8.799999952E-3,
,,,85.999992734E-6,-12.0000001E-3,
,,,86.199994257E-6,-7.19999988E-3,
,,,86.399995780E-6,-7.19999988E-3,
,,,86.599997303E-6,-6.39999984E-3,
,,,86.799991550E-6,-2.3999999E-3,
,,,86.999993073E-6,-3.99999972E-3,
,,,87.199994596E-6,-3.19999992E-3,
,,,87.399996119E-6,-3.19999992E-3,
,,,87.599997642E-6,-3.99999972E-3,
,,,87.799991888E-6,0.0,
,,,87.999993411E-6,2.3999999E-3,
,,,88.199994934E-6,1.6000000E-3,
,,,88.399996457E-6,2.3999999E-3,
,,,88.599997980E-6,2.3999999E-3,
,,,88.799992227E-6,2.3999999E-3,
,,,88.999993750E-6,3.19999992E-3,
,,,89.199995273E-6,4.79999976E-3,
,,,89.399996796E-6,5.59999980E-3,
,,,89.599998319E-6,4.79999976E-3,
,,,89.799992566E-6,11.1999996E-3,
,,,89.999994088E-6,10.4000000E-3,
,,,90.199995611E-6,9.599999525E-3,
,,,90.399997134E-6,10.4000000E-3,
,,,90.599991381E-6,11.1999996E-3,
,,,90.799992904E-6,12.7999997E-3,
,,,90.999994427E-6,12.7999997E-3,
,,,91.199995950E-6,14.3999998E-3,
,,,91.399997473E-6,13.5999992E-3,
,,,91.599991720E-6,15.9999989E-3,
,,,91.799993243E-6,15.9999989E-3,
,,,91.999994766E-6,19.1999990E-3,
,,,92.199996288E-6,17.5999999E-3,
,,,92.399997811E-6,17.5999999E-3,
,,,92.599992058E-6,19.1999990E-3,
,,,92.799993581E-6,21.59999870E-3,
,,,92.999995104E-6,23.19999970E-3,
,,,93.199996627E-6,20.80000006E-3,
,,,93.399998150E-6,20.80000006E-3,
,,,93.599992397E-6,20.80000006E-3,
,,,93.799993920E-6,22.39999920E-3,
,,,93.999995443E-6,23.19999970E-3,
,,,94.199996965E-6,22.39999920E-3,
,,,94.399991212E-6,24.79999885E-3,
,,,94.599992735E-6,24.00000021E-3,
,,,94.799994258E-6,26.39999986E-3,
,,,94.999995781E-6,25.59999935E-3,
,,,95.199997304E-6,27.19999850E-3,
,,,95.399991551E-6,24.79999885E-3,
,,,95.599993074E-6,28.79999951E-3,
,,,95.799994597E-6,28.79999951E-3,
,,,95.999996120E-6,28.79999951E-3,
,,,96.199997643E-6,27.99999900E-3,
,,,96.399991889E-6,27.19999850E-3,
,,,96.599993412E-6,27.19999850E-3,
,,,96.799994935E-6,28.79999951E-3,
,,,96.999996458E-6,30.39999865E-3,
,,,97.199990705E-6,31.19999915E-3,
,,,97.399992228E-6,31.19999915E-3,
,,,97.599993751E-6,28.79999951E-3,
,,,97.799995274E-6,29.60000001E-3,
,,,97.999996797E-6,29.60000001E-3,
,,,98.199991044E-6,30.39999865E-3,
,,,98.399992567E-6,29.60000001E-3,
,,,98.599994089E-6,31.19999915E-3,
,,,98.799995612E-6,31.19999915E-3,
,,,98.999997135E-6,31.19999915E-3,
,,,99.199991382E-6,31.19999915E-3,
,,,99.399992905E-6,30.39999865E-3,
,,,99.599994428E-6,30.39999865E-3,
,,,99.799995951E-6,31.19999915E-3,
,,,99.999997474E-6,29.60000001E-3,
,,,100.1999917E-6,29.60000001E-3,
,,,100.3999932E-6,29.60000001E-3,
,,,100.5999948E-6,29.60000001E-3,
,,,100.7999963E-6,30.39999865E-3,
,,,100.9999905E-6,28.79999951E-3,
,,,101.1999921E-6,27.99999900E-3,
,,,101.3999936E-6,27.99999900E-3,
,,,101.5999951E-6,28.79999951E-3,
,,,101.7999966E-6,30.39999865E-3,
,,,101.9999909E-6,26.39999986E-3,
,,,102.1999924E-6,26.39999986E-3,
,,,102.3999939E-6,25.59999935E-3,
,,,102.5999954E-6,25.59999935E-3,
,,,102.7999970E-6,27.19999850E-3,
,,,102.9999912E-6,25.59999935E-3,
,,,103.1999927E-6,27.19999850E-3,
,,,103.3999943E-6,24.00000021E-3,
,,,103.5999958E-6,23.19999970E-3,
,,,103.7999973E-6,24.00000021E-3,
,,,103.9999916E-6,22.39999920E-3,
,,,104.1999931E-6,22.39999920E-3,
,,,104.3999946E-6,21.59999870E-3,
,,,104.5999961E-6,19.1999990E-3,
,,,104.7999904E-6,19.1999990E-3,
,,,104.9999919E-6,21.59999870E-3,
,,,105.1999934E-6,19.1999990E-3,
,,,105.3999949E-6,19.1999990E-3,
,,,105.5999965E-6,18.4000004E-3,
,,,105.7999907E-6,15.1999993E-3,
,,,105.9999922E-6,16.7999994E-3,
,,,106.1999938E-6,14.3999998E-3,
,,,106.3999953E-6,15.9999989E-3,
,,,106.5999968E-6,13.5999992E-3,
,,,106.7999910E-6,12.7999997E-3,
,,,106.9999926E-6,12.7999997E-3,
,,,107.1999941E-6,11.1999996E-3,
,,,107.3999956E-6,10.4000000E-3,
,,,107.5999971E-6,10.4000000E-3,
,,,107.7999914E-6,9.599999525E-3,
,,,107.9999929E-6,6.39999984E-3,
,,,108.1999944E-6,8.799999952E-3,
,,,108.3999960E-6,6.39999984E-3,
,,,108.5999902E-6,6.39999984E-3,
,,,108.7999917E-6,3.99999972E-3,
,,,108.9999932E-6,5.59999980E-3,
,,,109.1999948E-6,2.3999999E-3,
,,,109.3999963E-6,2.3999999E-3,
,,,109.5999905E-6,1.6000000E-3,
,,,109.7999921E-6,0.0,
,,,109.9999936E-6,799.999979790E-6,
,,,110.1999951E-6,0.0,
,,,110.3999966E-6,-1.6000000E-3,
,,,110.5999909E-6,0.0,
,,,110.7999924E-6,-3.19999992E-3,
,,,110.9999939E-6,-2.3999999E-3,
,,,111.1999954E-6,-3.99999972E-3,
,,,111.3999970E-6,-3.99999972E-3,
,,,111.5999912E-6,-7.19999988E-3,
,,,111.7999927E-6,-6.39999984E-3,
,,,111.9999943E-6,-7.999999449E-3,
,,,112.1999958E-6,-7.19999988E-3,
,,,112.3999900E-6,-10.4000000E-3,
,,,112.5999916E-6,-9.599999525E-3,
,,,112.7999931E-6,-9.599999525E-3,
,,,112.9999946E-6,-9.599999525E-3,
,,,113.1999961E-6,-12.0000001E-3,
,,,113.3999904E-6,-14.3999998E-3,
,,,113.5999919E-6,-14.3999998E-3,
,,,113.7999934E-6,-14.3999998E-3,
,,,113.9999949E-6,-15.1999993E-3,
,,,114.1999965E-6,-14.3999998E-3,
,,,114.3999907E-6,-18.4000004E-3,
,,,114.5999922E-6,-17.5999999E-3,
,,,114.7999938E-6,-17.5999999E-3,
,,,114.9999953E-6,-18.4000004E-3,
,,,115.1999968E-6,-17.5999999E-3,
,,,115.3999910E-6,-17.5999999E-3,
,,,115.5999926E-6,-18.4000004E-3,
,,,115.7999941E-6,-22.39999920E-3,
,,,115.9999956E-6,-22.39999920E-3,
,,,116.1999899E-6,-23.19999970E-3,
,,,116.3999914E-6,-22.39999920E-3,
,,,116.5999929E-6,-24.79999885E-3,
,,,116.7999944E-6,-21.59999870E-3,
,,,116.9999960E-6,-24.79999885E-3,
,,,117.1999902E-6,-24.00000021E-3,
,,,117.3999917E-6,-24.79999885E-3,
,,,117.5999932E-6,-24.00000021E-3,
,,,117.7999948E-6,-24.79999885E-3,
,,,117.9999963E-6,-24.79999885E-3,
,,,118.1999905E-6,-24.79999885E-3,
,,,118.3999921E-6,-24.79999885E-3,
,,,118.5999936E-6,-26.39999986E-3,
,,,118.7999951E-6,-27.19999850E-3,
,,,118.9999894E-6,-27.19999850E-3,
,,,119.1999909E-6,-27.19999850E-3,
,,,119.3999924E-6,-27.19999850E-3,
,,,119.5999939E-6,-24.79999885E-3,
,,,119.7999954E-6,-27.99999900E-3,
,,,119.9999897E-6,-26.39999986E-3,
,,,120.1999912E-6,-28.79999951E-3,
,,,120.3999927E-6,-26.39999986E-3,
,,,120.5999943E-6,-27.99999900E-3,
,,,120.7999958E-6,-26.39999986E-3,
,,,120.9999900E-6,-26.39999986E-3,
,,,121.1999916E-6,-26.39999986E-3,
,,,121.3999931E-6,-25.59999935E-3,
,,,121.5999946E-6,-26.39999986E-3,
,,,121.7999961E-6,-27.19999850E-3,
,,,121.9999904E-6,-27.19999850E-3,
,,,122.1999992E-6,-26.39999986E-3,
,,,122.3999861E-6,-27.99999900E-3,
,,,122.5999877E-6,-26.39999986E-3,
,,,122.7999892E-6,-24.79999885E-3,
,,,122.9999907E-6,-24.00000021E-3,
,,,123.1999922E-6,-25.59999935E-3,
,,,123.3999938E-6,-25.59999935E-3,
,,,123.5999953E-6,-24.79999885E-3,
,,,123.7999968E-6,-24.79999885E-3,
,,,123.9999983E-6,-23.19999970E-3,
,,,124.1999998E-6,-24.79999885E-3,
,,,124.3999868E-6,-24.00000021E-3,
