,,,-1.2030001E-3,519.999980927E-3,,,,,-1.2030001E-3,0.0,
,,,-1.2020001E-3,579.999983311E-3,,,,,-1.2020001E-3,0.0,
,,,-1.2010001E-3,620.000004768E-3,,,,,-1.2010001E-3,19.9999996E-3,
,,,-1.2000001E-3,639.999985695E-3,,,,,-1.2000001E-3,0.0,
,,,-1.1990000E-3,680.000007153E-3,,,,,-1.1990000E-3,0.0,
,,,-1.1980000E-3,719.999969006E-3,,,,,-1.1980000E-3,0.0,
,,,-1.1970002E-3,759.999990463E-3,,,,,-1.1970002E-3,0.0,
,,,-1.1960001E-3,779.999971390E-3,,,,,-1.1960001E-3,-19.9999996E-3,
,,,-1.1950001E-3,819.999992847E-3,,,,,-1.1950001E-3,-19.9999996E-3,
,,,-1.1940001E-3,859.999954700E-3,,,,,-1.1940001E-3,-19.9999996E-3,
,,,-1.1930001E-3,899.999976158E-3,,,,,-1.1930001E-3,-19.9999996E-3,
,,,-1.1920001E-3,939.999997616E-3,,,,,-1.1920001E-3,-39.99999911E-3,
,,,-1.1910001E-3,959.999978542E-3,,,,,-1.1910001E-3,-39.99999911E-3,
,,,-1.1900001E-3,979.999959469E-3,,,,,-1.1900001E-3,-39.99999911E-3,
,,,-1.1890001E-3,1.000000,,,,,-1.1890001E-3,-39.99999911E-3,
,,,-1.1880001E-3,1.0200000,,,,,-1.1880001E-3,-39.99999911E-3,
,,,-1.1870001E-3,1.0400000,,,,,-1.1870001E-3,-19.9999996E-3,
,,,-1.1860001E-3,1.0799999,,,,,-1.1860001E-3,-59.999998659E-3,
,,,-1.1850001E-3,1.1000000,,,,,-1.1850001E-3,-119.9999973E-3,
,,,-1.1840001E-3,1.1200000,,,,,-1.1840001E-3,-59.999998659E-3,
,,,-1.1830000E-3,1.1400000,,,,,-1.1830000E-3,-59.999998659E-3,
,,,-1.1820002E-3,1.1600000,,,,,-1.1820002E-3,-59.999998659E-3,
,,,-1.1810001E-3,1.1999999,,,,,-1.1810001E-3,-79.999998212E-3,
,,,-1.1800001E-3,1.1999999,,,,,-1.1800001E-3,-79.999998212E-3,
,,,-1.1790001E-3,1.2200000,,,,,-1.1790001E-3,-59.999998659E-3,
,,,-1.1780001E-3,1.2200000,,,,,-1.1780001E-3,-79.999998212E-3,
,,,-1.1770001E-3,1.2400000,,,,,-1.1770001E-3,-79.999998212E-3,
,,,-1.1760001E-3,1.2600000,,,,,-1.1760001E-3,-99.999994040E-3,
,,,-1.1750001E-3,1.2800000,,,,,-1.1750001E-3,-79.999998212E-3,
,,,-1.1740001E-3,1.2800000,,,,,-1.1740001E-3,-79.999998212E-3,
,,,-1.1730001E-3,1.3000000,,,,,-1.1730001E-3,-79.999998212E-3,
,,,-1.1720001E-3,1.3000000,,,,,-1.1720001E-3,-99.999994040E-3,
,,,-1.1710001E-3,1.3000000,,,,,-1.1710001E-3,-99.999994040E-3,
,,,-1.1700001E-3,1.3199999,,,,,-1.1700001E-3,-99.999994040E-3,
,,,-1.1690001E-3,1.3000000,,,,,-1.1690001E-3,-99.999994040E-3,
,,,-1.1680000E-3,1.3199999,,,,,-1.1680000E-3,-99.999994040E-3,
,,,-1.1670000E-3,1.3199999,,,,,-1.1670000E-3,-99.999994040E-3,
,,,-1.1660001E-3,1.3199999,,,,,-1.1660001E-3,-99.999994040E-3,
,,,-1.1650001E-3,1.3199999,,,,,-1.1650001E-3,-99.999994040E-3,
,,,-1.1640001E-3,1.3199999,,,,,-1.1640001E-3,-99.999994040E-3,
,,,-1.1630001E-3,1.3199999,,,,,-1.1630001E-3,-119.9999973E-3,
,,,-1.1620001E-3,1.3199999,,,,,-1.1620001E-3,-99.999994040E-3,
,,,-1.1610001E-3,1.3399999,,,,,-1.1610001E-3,-119.9999973E-3,
,,,-1.1600001E-3,1.2800000,,,,,-1.1600001E-3,-119.9999973E-3,
,,,-1.1590001E-3,1.3000000,,,,,-1.1590001E-3,-119.9999973E-3,
,,,-1.1580001E-3,1.2600000,,,,,-1.1580001E-3,-119.9999973E-3,
,,,-1.1570001E-3,1.2600000,,,,,-1.1570001E-3,-119.9999973E-3,
,,,-1.1560001E-3,1.2400000,,,,,-1.1560001E-3,-119.9999973E-3,
,,,-1.1550001E-3,1.2800000,,,,,-1.1550001E-3,-119.9999973E-3,
